property_id,price,month,year,surface_total,surface_covered,rooms,bedrooms,bathrooms,property_type,lat,lon,remodelado,vista_panoramica,deposito,conjunto_cerrado,balcon_terraza,tfidf_premium,parqueaderos_txt,piso_txt,gimnasio,amenidades,num_amenidades,dist_cbd_km,dist_transmilenio_m,dist_via_arterial_m,dist_hospital_m,dist_centro_com_m,dist_parque_m,n_restaurantes_500m,n_bancos_500m,walkability_score,densidad_vial
253b714d624cc38090eaaf39,380000000.0,07,2021,119.0,108.0,3.0,2,2.0,Apartamento,4.641,-74.075,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.776452830506478,635.4013132956725,439.7386906026077,12.026160312913827,208.5899574365509,268.8927241638431,85,13,100.0,183.34649444186343
2bea4fd902a758e0c0a12fa0,380000000.0,07,2021,119.0,108.0,3.0,2,1.0,Apartamento,4.628,-74.082,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,3.3988119270044987,288.63162999564804,30.923248915448827,269.9119088584208,1182.6896473663155,155.62227685404102,59,7,100.0,238.09579486547543
9de8c7d21ccdbda9e1669132,421000000.0,07,2021,119.0,108.0,3.0,1,2.0,Apartamento,4.646,-74.08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,5.352552305476654,159.93736290021172,226.9570954538192,454.7959960282592,677.3033526815951,77.46978152921457,9,1,100.0,155.33522445768986
8b938233b75db3e9304657c6,330000000.0,07,2021,119.0,108.0,1.0,1,1.0,Apartamento,4.6322198,-74.0747439,0.0,1.0,0.0,0.0,1.0,2.11777969287145,1.0,0.0,0.0,1.0,1.0,3.800023226256956,622.6024754317242,474.3349399195183,322.46159436729926,1044.9635842248429,100.18520545180448,124,5,100.0,222.81692032865348
16f8748d125a65603940e132,385000000.0,07,2021,119.0,108.0,1.0,1,3.0,Apartamento,4.6799706,-74.0619041,0.0,1.0,1.0,0.0,1.0,2.165470510230488,1.0,0.0,1.0,1.0,3.0,9.24332944276368,320.50878374799487,250.51860569978777,258.8771533642939,932.9078303718122,136.1953938711642,15,4,100.0,193.53241079974472
821298b3e3ecc7d3c0016755,350000000.0,07,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.6830744358,-74.0688940517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490337461553368,544.0628358698407,559.3337061003494,526.6323900834092,664.3077759535455,91.9070003515408,26,1,100.0,112.04507993669432
7657668b3f7b4db29b37e13f,330000000.0,07,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.673575,-74.0799269,0.0,0.0,0.0,0.0,1.0,1.6645467146722246,0.0,0.0,0.0,1.0,1.0,8.41434515477435,877.4637533812855,193.37888434091408,111.93147248531557,794.1186356072695,289.4643001292059,9,3,83.33333333333334,124.77747538404594
9e94c36484e9a82da9920207,1300000000.0,01,2021,119.0,108.0,3.0,4,3.0,Casa,4.6485180122,-74.0895250327,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.815459978487267,1000.0560191576568,953.6144587367692,603.047896474528,1349.2360350045094,76.8629016342577,17,7,83.33333333333334,164.247901270836
14d2d3a2c4cb529cdec78799,360000000.0,01,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.702457,-74.0522754,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,11.906637113844432,322.5161073810241,253.91090434504676,199.1871071475876,290.8879285167766,123.38085662538953,19,5,100.0,162.97466172610083
18e01bb01a96d976a2b95d09,634600000.0,01,2021,119.0,106.0,2.0,2,3.0,Apartamento,4.741,-74.055,0.0,0.0,0.0,1.0,0.0,1.705501702284492,3.0,9.0,1.0,1.0,3.0,16.07416341868842,787.6411707581823,632.753052408377,789.5807144770132,735.4067839952401,36.80210769079564,7,0,100.0,78.94085177358009
83b18ec3ef74a8777adc8f98,840000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6463674402,-74.0825455533,0.0,0.0,1.0,0.0,1.0,1.405588078005589,1.0,3.0,0.0,0.0,0.0,5.42500773973878,439.6379571473117,450.326054433916,399.1435277106624,946.8271550453056,85.9499047542022,4,0,100.0,157.8817035471602
50f4750aa8b527eb7cbb9870,1430000000.0,01,2021,119.0,189.0,3.0,3,3.0,Apartamento,4.71,-74.028,1.0,0.0,0.0,1.0,0.0,1.376939739360349,0.0,0.0,0.0,1.0,1.0,13.538742659640096,2544.078251862032,76.86305384742633,260.7061821811281,640.083679723807,86.00486973948249,1,0,83.33333333333334,86.58028904199107
4dc349a27c17c33ab05d3fec,660000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7217172743,-74.065520942,0.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,13.80825554069432,1027.253838324733,221.76498132907184,371.1654453918986,352.2004366380457,107.83676328207903,14,3,83.33333333333334,166.79438036030632
d189236deef24058ef180e39,650000000.0,01,2021,115.0,115.0,3.0,3,3.0,Apartamento,4.722,-74.037,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,14.448785407845351,1516.425454704823,501.5770656186936,868.5558548433586,223.55555537269143,43.25866810011735,26,3,83.33333333333334,120.95775674984046
da00e639770bdc527b486f54,320000000.0,01,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.7603879,-74.0293749,0.0,1.0,0.0,1.0,1.0,2.4205872265486628,1.0,2.0,1.0,1.0,4.0,18.78588493398338,1666.575365668081,309.34541964374915,199.9993947167825,1605.5149537018665,154.68080323256564,6,1,83.33333333333334,129.8704335629866
bc30915203caead8db3c98d3,650000000.0,01,2021,119.0,108.0,4.0,4,3.0,Apartamento,4.642471,-74.1038769,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.839704445426457,728.3985957834354,653.7738352967743,680.6556110285541,434.47163993018734,32.658363668151964,2,5,100.0,91.67324722093171
49e4a700256a2298b10474f1,314000000.0,08,2021,119.0,108.0,1.0,1,2.0,Apartamento,4.7198040277,-74.0496110916,0.0,0.0,1.0,1.0,1.0,1.9831066466635363,1.0,0.0,0.0,1.0,3.0,13.856197522506024,251.48512962472867,108.11033072836092,384.16621456021454,418.8890006080145,118.92084215567871,27,2,100.0,182.0732548971283
c0269587fd2f68bb0c63965b,590000000.0,08,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.7008805478,-74.0324820857,0.0,0.0,1.0,1.0,1.0,1.957189642906883,2.0,4.0,1.0,1.0,2.0,12.410033517102514,1415.5829825758078,50.06650635462829,82.05187253762404,896.4365585993222,80.86172956508874,16,3,83.33333333333334,196.07888988921505
49b8492e800afd941b07a841,340000000.0,08,2021,119.0,108.0,2.0,2,2.0,Apartamento,4.7203102,-74.0395117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14.187741309392194,1254.8766331102595,583.014596616587,655.5900031584807,15.926373964796268,301.5833672556816,27,1,83.33333333333334,129.8704335629866
20fa1136b8b7cd992173c5a6,540000000.0,08,2021,119.0,108.0,4.0,4,3.0,Apartamento,4.7023363,-74.0520439,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,11.899191330220733,349.9999143918125,282.6700758816474,228.15685159180916,267.1046421300388,97.1706531784857,20,5,100.0,161.70142218136567
ead711f14b7d4c01b3dc7f5b,830000000.0,08,2021,119.0,108.0,5.0,5,5.0,Apartamento,4.7231524,-74.0388759,0.0,1.0,1.0,1.0,1.0,2.265850056285583,2.0,0.0,1.0,1.0,8.0,14.511163644876484,1312.69865177312,721.1247074761542,653.2714588567129,271.9266693610214,268.6921911884011,27,2,83.33333333333334,118.41127766037012
6122e47b6452795287b08d86,594000000.0,08,2021,119.0,108.0,2.0,2,2.0,Apartamento,4.6322167654,-74.0945198764,1.0,0.0,0.0,0.0,1.0,1.413153112736462,1.0,0.0,1.0,1.0,2.0,4.328737070727367,574.1672553582358,461.29833181214855,304.03656882554094,836.0391965748621,115.34280892690605,27,1,100.0,126.0507149287811
9bd0564cceda8326ba07f9f2,706000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.633841,-74.09573,1.0,0.0,1.0,0.0,1.0,2.0613610464636025,1.0,0.0,1.0,1.0,2.0,4.5519039217997,507.7474923150474,466.4547947418302,91.99485870549896,630.1120850718194,42.94028139659106,20,1,100.0,160.4281826366305
1654e917a44591dd5ced3ef0,640000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.6322167654,-74.0945198764,1.0,0.0,0.0,0.0,1.0,1.7194284942048264,1.0,0.0,1.0,1.0,2.0,4.328737070727367,574.1672553582358,461.29833181214855,304.03656882554094,836.0391965748621,115.34280892690605,27,1,100.0,126.0507149287811
e9c3629cd02694fc64a78f66,755000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.633841,-74.09573,1.0,0.0,0.0,0.0,1.0,1.7194284942048264,1.0,0.0,1.0,1.0,2.0,4.5519039217997,507.7474923150474,466.4547947418302,91.99485870549896,630.1120850718194,42.94028139659106,20,1,100.0,160.4281826366305
bdf63b0ac69b2bbda6639263,640000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.6322167654,-74.0945198764,1.0,0.0,0.0,0.0,1.0,1.7194284942048264,1.0,0.0,1.0,1.0,2.0,4.328737070727367,574.1672553582358,461.29833181214855,304.03656882554094,836.0391965748621,115.34280892690605,27,1,100.0,126.0507149287811
a88a2c0558137f1a689662da,755000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.633841,-74.09573,1.0,0.0,0.0,0.0,1.0,1.7194284942048264,1.0,0.0,1.0,1.0,2.0,4.5519039217997,507.7474923150474,466.4547947418302,91.99485870549896,630.1120850718194,42.94028139659106,20,1,100.0,160.4281826366305
5c0922bab7be60a1b6c85539,755000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.633841,-74.09573,1.0,0.0,0.0,0.0,1.0,1.7194284942048264,1.0,0.0,1.0,1.0,2.0,4.5519039217997,507.7474923150474,466.4547947418302,91.99485870549896,630.1120850718194,42.94028139659106,20,1,100.0,160.4281826366305
e63c1bea388f7b984fc30da8,755000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.633841,-74.09573,1.0,0.0,0.0,0.0,1.0,1.7194284942048264,1.0,0.0,1.0,1.0,2.0,4.5519039217997,507.7474923150474,466.4547947418302,91.99485870549896,630.1120850718194,42.94028139659106,20,1,100.0,160.4281826366305
04681a8adfa83ede828fcb4a,555000000.0,08,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.6588074,-74.1278636,0.0,1.0,1.0,1.0,0.0,2.201051393770998,1.0,0.0,1.0,1.0,5.0,8.890414339272292,1220.883058559722,613.0789532740608,970.6046140717198,566.3981692819285,164.48655603707897,1,0,83.33333333333334,73.84789359463944
0fc2c82ed7631cb8870a4846,470000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.6595200186,-74.1191490847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.359540422181732,805.5204763723746,107.47859666221687,1574.8958351298152,732.2873882653311,170.32726366973034,3,1,83.33333333333334,118.41127766037012
bfc9dd64b22bd5344758d0aa,350000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.6489192,-74.1500783,1.0,0.0,1.0,1.0,1.0,2.801760706183144,2.0,11.0,0.0,1.0,6.0,9.996261220547934,793.3137473391546,227.323194732113,339.6530860540426,985.2920311502894,196.7608171002707,5,0,83.33333333333334,95.4929658551372
18b1c0e086ae565a0f580af2,420000000.0,08,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.6450383788,-74.128446579,0.0,0.0,0.0,1.0,1.0,2.146208440928029,1.0,12.0,1.0,1.0,4.0,7.837321663849188,386.89032758192303,213.38310318002328,792.8681250728075,109.68236484551748,77.29522843967432,5,6,100.0,131.14367310772175
97767e4b84515a3a20d14435,560000000.0,08,2021,119.0,108.0,8.0,8,8.0,Casa,4.6028401844,-74.1351628304,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,6.607622798353489,958.2795138978104,179.6033041682551,470.30835225502017,806.766922363524,112.14118025919976,15,3,83.33333333333334,165.52114081557116
f643ef9e4e84e6d67452923b,400000000.0,09,2020,119.0,108.0,10.0,10,3.0,Casa,4.6358401878,-74.1685739082,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.117938865445064,526.3406311052728,544.3498616315945,697.0340953746478,581.5836030322437,144.21096739016326,5,2,100.0,258.46762758123805
fffd9e9578b2b8ab0d242db9,649000000.0,09,2020,119.0,108.0,3.0,3,3.0,Casa,4.7377279,-74.039763,0.0,0.0,0.0,0.0,1.0,1.4140495915611837,2.0,2.0,0.0,1.0,1.0,16.04942595206112,1031.2949364082124,867.4276797284424,232.29627884747484,428.95014170662085,118.71943517686108,13,0,83.33333333333334,141.32958946560305
ac08750e4d10e6a1c1cc360c,600000000.0,09,2020,119.0,108.0,3.0,5,5.0,Casa,4.755412,-74.049757,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,17.748767282884238,422.2589759539865,315.7530189793788,837.9511937786806,275.26717767387623,80.14146112929153,46,1,100.0,174.4338176287173
0a78a14b5edbf072ebd585e0,390000000.0,09,2020,119.0,108.0,3.0,3,4.0,Casa,4.7459415,-74.0558985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.605189061675166,884.6984055317987,835.4527733607121,1012.60991979701,607.5099672324234,97.92564152011204,15,1,83.33333333333334,86.58028904199107
91df7e617c297029066e6174,310000000.0,09,2020,119.0,108.0,3.0,5,3.0,Casa,4.715793,-74.124464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,14.170586995543118,1293.762269350014,668.9207754556251,1187.017524274004,1292.94550538325,74.69872525017101,34,0,83.33333333333334,122.23099629457562
00ec5ab4ee8b27f6790d5502,1050000000.0,09,2020,119.0,108.0,4.0,4,3.0,Casa,4.7055241077,-74.0590578318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.101870012612332,542.7869804005925,251.05045714292413,607.6871646259912,1088.064521010166,97.65273087824228,7,1,100.0,108.22536130248884
282c018346b34a00dc526732,870000000.0,09,2020,119.0,108.0,3.0,3,4.0,Apartamento,4.6920538255,-74.0483782256,0.0,0.0,0.0,0.0,1.0,1.3958691384493211,0.0,0.0,0.0,0.0,0.0,10.892497374231532,875.7028965241847,637.6355946786496,69.23556801779903,1050.1649504941909,152.082778170316,23,6,83.33333333333334,104.40564266828336
5b29ccd23ecd3c49b8d155e7,390000000.0,09,2020,119.0,108.0,2.0,2,3.0,Apartamento,4.6932862345,-74.0337109566,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.579562019781235,693.264797548236,40.49734564617968,168.1073831329693,147.67236319154284,178.70605411044522,57,4,100.0,192.2591712550096
82b020833ad32f20f5cf9f21,650000000.0,09,2020,119.0,108.0,3.0,3,3.0,Apartamento,4.6978458219,-74.0356159921,1.0,1.0,1.0,1.0,0.0,1.6812950512380571,2.0,0.0,0.0,0.0,0.0,11.96540929710931,956.2907485141028,289.9989257681795,388.5071929380954,659.168973207615,133.40796629480056,16,2,83.33333333333334,157.8817035471602
efd181b630ad9b6fec2c0d9d,890000000.0,09,2020,119.0,108.0,3.0,3,2.0,Apartamento,4.702056,-74.0512914,0.0,1.0,0.0,0.0,0.0,1.4135443492818616,0.0,4.0,0.0,0.0,0.0,11.887586353262456,432.48375744625736,345.6416808670744,300.5571611753587,194.52929142286035,57.83757811724393,17,6,100.0,154.0619849129547
ae6101aa2ad4e4fb2038d390,730000000.0,09,2020,119.0,108.0,3.0,3,4.0,Apartamento,4.6993945,-74.0400399,0.0,1.0,1.0,1.0,1.0,2.076115796239008,2.0,0.0,0.0,0.0,0.0,11.953796482317694,1059.5091743369237,390.7900607979543,529.8375442882799,293.1758657169885,107.235331880182,14,7,83.33333333333334,194.8056503444799
30018b659d5362521facc7a3,550000000.0,09,2020,119.0,108.0,4.0,4,3.0,Apartamento,4.7060922619,-74.061181795,0.0,0.0,0.0,1.0,0.0,1.6727485484950584,1.0,0.0,0.0,1.0,1.0,12.13061969065612,786.4196724332686,205.91627521561207,849.1719888328633,1149.119442702024,140.3813410711348,2,1,100.0,106.95212175775367
4e9319083028dee621bba4ef,490000000.0,09,2020,119.0,88.0,3.0,3,2.0,Apartamento,4.707,-74.056,0.0,1.0,1.0,0.0,1.0,1.7194284942048264,2.0,6.0,1.0,1.0,2.0,12.320199093229636,331.9775153371676,41.972203230126496,345.1834588516618,849.5818703719304,99.21804422581708,12,2,100.0,136.2366312866624
f87e7bdf44eeadfab2348532,370000000.0,09,2020,119.0,108.0,3.0,2,2.0,Apartamento,4.698434,-74.04241,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11.767569975539155,1019.779606810356,234.1762663308616,250.60862322248175,131.24895431551113,113.18246555670636,15,7,83.33333333333334,175.70705717345243
bc4ea34650e794fda4f3bc69,1180000000.0,09,2020,119.0,108.0,3.0,2,2.0,Apartamento,4.705828,-74.043294,0.0,0.0,1.0,0.0,1.0,1.411772488387189,2.0,0.0,1.0,1.0,2.0,12.522890264170837,1224.6436617645754,169.60425372506933,262.92536892308635,444.3787066004132,114.11028670042067,14,3,83.33333333333334,207.53804579183156
165186f4833d423e27793602,670000000.0,09,2020,119.0,108.0,3.0,3,2.0,Apartamento,4.6928736,-74.0354749,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,11.459723247485345,507.9542770851027,34.04273507943956,285.3568674531749,282.57930700657164,127.52581146458228,25,3,100.0,190.9859317102744
1e2d94686e66cb8133ee2bcc,395000000.0,09,2020,119.0,108.0,3.0,3,3.0,Apartamento,4.6959799,-74.0436905,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.463646258484664,852.1090599840235,62.377765540535314,134.2509284952142,416.6036938682689,76.19837607118706,18,3,83.33333333333334,114.59155902616465
367bc34762c3eaab0e839ca0,798000000.0,09,2020,119.0,108.0,3.0,3,5.0,Apartamento,4.7078359,-74.0393014,0.0,0.0,1.0,0.0,0.0,1.3819572057769318,2.0,0.0,1.0,1.0,2.0,12.869555173987733,1583.1810615394645,411.1642366569104,429.4279334357989,668.8141589561252,162.43954738377747,1,0,83.33333333333334,143.8760685550734
5d98d30e9beffdf93bea791c,485000000.0,09,2020,119.0,108.0,3.0,2,2.0,Apartamento,4.6961666,-74.0410878,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.576250163224556,732.0463164388856,13.202095769987464,360.4355181733713,419.1246752511142,55.12187059385108,6,1,100.0,134.96339174192724
a5739f9d12bf446adcf5f1ff,470000000.0,09,2020,119.0,108.0,3.0,3,3.0,Apartamento,4.6430471,-74.0871146,1.0,1.0,0.0,0.0,0.0,1.579398211488188,1.0,1.0,1.0,1.0,2.0,5.158598833778599,898.8888878302357,756.9696231287763,758.2413844592771,1369.677755376685,98.92485408824692,8,0,83.33333333333334,123.50423583931078
aa22d1419df88ebdccb13827,515000000.0,09,2020,119.0,108.0,3.0,3,2.0,Apartamento,4.656542,-74.129682,0.0,0.0,1.0,1.0,1.0,1.917747366814627,2.0,0.0,0.0,1.0,2.0,8.835510256322756,943.675323654724,290.2540979689944,1064.2261209267424,251.6037749266907,44.88578896314404,0,0,83.33333333333334,77.66761222884493
ab9e7810edcaeb34964b6fc5,630000000.0,09,2020,119.0,110.0,3.0,3,2.0,Apartamento,4.72,-74.049,1.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,13.891883958812896,299.8231758419126,164.6271593624565,387.970122044953,347.77297526977327,150.75614792010143,29,2,100.0,168.06761990504148
31ea9e3ef38738854e883c2a,1200000000.0,09,2020,119.0,108.0,3.0,3,3.0,Apartamento,4.6992742115,-74.0282607079,0.0,0.0,1.0,1.0,1.0,2.416185741651608,2.0,0.0,1.0,1.0,7.0,12.43666742508012,1579.4473245019003,106.33816223436484,130.3264194463085,855.7279993000024,149.99132584997665,38,2,83.33333333333334,134.96339174192724
b7af794d3c2c6bf3c58ab4c7,450000000.0,09,2020,119.0,108.0,3.0,3,3.0,Apartamento,4.741033,-74.044829,0.0,1.0,1.0,1.0,1.0,2.557861856903558,1.0,5.0,1.0,1.0,9.0,16.27814409728715,367.7986809064352,323.9068169048842,456.4280960655639,796.450547181537,94.87156597625504,43,2,100.0,113.31831948142948
9ff751031bd7c00c744cd1d3,340000000.0,09,2020,54.0,54.0,1.0,1,1.0,Apartamento,4.725,-74.048,1.0,1.0,1.0,1.0,1.0,2.567875738806855,1.0,2.0,1.0,1.0,3.0,14.459337096232952,349.7155854447783,308.8141346575748,156.5525278583071,479.9487830850903,47.62898740886158,18,0,100.0,105.67888221301853
f9a8bcb9a89cbddce3172d40,550000000.0,09,2020,119.0,108.0,3.0,3,2.0,Apartamento,4.6528613,-74.1144547,0.0,0.0,1.0,1.0,0.0,1.3777295016356463,1.0,0.0,0.0,0.0,0.0,7.453591691475839,100.42942904013384,737.6499604603439,1041.1882287993362,506.1376559515972,78.87654861670997,9,4,100.0,140.0563499208679
92830b2b17710a93413a099a,350000000.0,09,2020,119.0,51.0,1.0,1,1.0,Apartamento,4.703,-74.051,0.0,0.0,1.0,0.0,0.0,1.6785114574400015,2.0,0.0,1.0,1.0,3.0,11.997284338592634,401.8799834739956,322.15569748594686,194.5384868840545,151.44137430028334,112.75666639402196,17,4,100.0,146.42254764454373
39527f44478a6c3a1c8d3155,365000000.0,09,2020,119.0,108.0,3.0,3,3.0,Apartamento,4.6814883432,-74.0841650965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329074776250565,638.2142618351858,137.37435891254285,757.6446497915194,260.15951310858867,76.66297036198344,16,4,100.0,114.59155902616465
b2ae32ecae757f819a756419,395000000.0,06,2021,119.0,108.0,2.0,2,2.0,Apartamento,4.7269411,-74.0404776,1.0,0.0,0.0,0.0,1.0,1.3235246765130335,2.0,1.0,0.0,0.0,0.0,14.86841074729604,1115.18182719933,899.505818003963,645.9902867598681,202.86544286414875,51.3301607166167,8,0,83.33333333333334,119.6845172051053
0f43bec638e76abd4246e57b,600000000.0,06,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.726,-74.046,0.0,1.0,0.0,1.0,1.0,1.980858423368884,1.0,0.0,1.0,1.0,3.0,14.616707554249327,511.8024554659128,501.8220966818134,284.2206642854894,366.5694122921148,40.40321361421171,19,3,100.0,95.4929658551372
543a45eb30834c37512f8833,395000000.0,06,2021,119.0,108.0,2.0,2,2.0,Apartamento,4.7269411,-74.0404776,1.0,0.0,0.0,0.0,1.0,1.3235246765130335,2.0,1.0,0.0,0.0,0.0,14.86841074729604,1115.18182719933,899.505818003963,645.9902867598681,202.86544286414875,51.3301607166167,8,0,83.33333333333334,119.6845172051053
67014ac0d0154ebe702af01c,410000000.0,06,2021,119.0,108.0,3.0,1,2.0,Apartamento,4.721,-74.036,0.0,0.0,1.0,1.0,1.0,3.178857840090083,1.0,0.0,1.0,1.0,9.0,14.376252640970549,1632.4889402683011,406.3162642523652,997.6372852904,141.79093253744335,56.63272784249676,25,3,83.33333333333334,114.59155902616465
f7a4f9a3958b3b7def48b3a0,499000000.0,06,2021,119.0,108.0,1.0,1,2.0,Apartamento,4.6926004359,-74.0437399497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.104929715126772,605.9292823228388,411.59160904234415,51.57011994248063,786.2160021476218,116.17047727837549,11,2,100.0,129.8704335629866
c9bdd9bd48150f958ee0a21a,394000000.0,06,2021,119.0,108.0,3.0,1,2.0,Apartamento,4.721,-74.036,0.0,0.0,1.0,1.0,1.0,3.178857840090083,1.0,0.0,1.0,1.0,9.0,14.376252640970549,1632.4889402683011,406.3162642523652,997.6372852904,141.79093253744335,56.63272784249676,25,3,83.33333333333334,114.59155902616465
fb962efd4d60d580ce87f89d,1050000000.0,06,2021,119.0,108.0,3.0,3,4.0,Apartamento,4.702,-74.034,0.0,0.0,0.0,1.0,1.0,2.736130855177034,0.0,0.0,1.0,1.0,7.0,12.4613613270202,1452.1215955717933,109.10168521324891,265.088463378319,808.4965736293437,116.59356237459993,6,2,83.33333333333334,171.88733853924697
f6effc244050c66eaa3278f4,650000000.0,06,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.686,-74.06,0.0,1.0,0.0,0.0,1.0,1.7142501566845612,0.0,0.0,0.0,1.0,1.0,9.94082571921053,346.3904633158429,154.59033803657243,221.2664735552956,520.8325987798102,31.6972375457265,28,9,100.0,189.71269216553924
24cea4354a15d89dd38a39fa,995000000.0,06,2021,119.0,108.0,3.0,3,3.0,Apartamento,4.624,-74.075,1.0,0.0,0.0,0.0,1.0,1.730036854312048,1.0,0.0,0.0,0.0,0.0,2.8845540194305417,415.0464728546913,343.2666546708912,81.08664261120958,935.4101583879362,183.5498935684832,111,6,100.0,207.53804579183156
60840e502e7a42fd61f15e1e,380000000.0,01,2021,119.0,108.0,3.0,2,2.0,Apartamento,4.702867,-74.0571988,0.0,0.0,0.0,1.0,1.0,1.685955495438829,1.0,1.0,0.0,0.0,0.0,11.843869905984096,377.4603883934515,267.2587318805954,341.237571164137,835.9539264664003,133.27870879167767,7,3,100.0,146.42254764454373
dae66d7f1b3d2b2cf04c8471,330000000.0,01,2021,119.0,108.0,3.0,3,2.0,Apartamento,4.7107954,-74.0596168,1.0,0.0,0.0,1.0,1.0,1.6933065523771638,0.0,1.0,1.0,1.0,3.0,12.673100189927183,877.9530497105295,323.03222908580733,634.3091108581331,1311.0317318339478,163.4760240680719,18,2,83.33333333333334,112.04507993669432
3e5963be416a52c0413e5a69,300000000.0,01,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.703815,-74.056753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.956444368261376,289.28265772201667,223.5712186994228,324.36373710274137,795.850073532514,120.0538364020803,7,2,100.0,141.32958946560305
7d496d437d609c5e145c242f,355000000.0,01,2021,119.0,78.0,2.0,2,2.0,Apartamento,4.706,-74.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,12.138683850324067,656.4020803968143,231.1926608726188,717.950749138935,1203.6015976884887,77.95945662755771,3,1,100.0,99.31268448934269
edc77c3e53911822c3dbdda2,320000000.0,01,2021,119.0,108.0,2.0,2,3.0,Apartamento,4.726731,-74.064907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.370119291787194,1091.0594385654615,305.70145690867173,425.7540809375877,114.93665370099724,133.66791239218756,14,7,83.33333333333334,161.70142218136567
078a8d48090dc416b1cd18f0,390000000.0,01,2021,72.0,72.0,2.0,2,2.0,Apartamento,4.695,-74.062,0.0,0.0,1.0,0.0,0.0,2.057299681170521,1.0,5.0,0.0,1.0,1.0,10.89503711833997,604.8476842896837,583.9796264833968,322.5269753550035,557.5612379401448,190.5841343900409,8,1,100.0,133.69015219719208
215ef4a4659c8f2800d6c5f5,680000000.0,01,2021,119.0,250.0,3.0,3,3.0,Casa,4.699,-74.068,1.0,0.0,0.0,0.0,1.0,1.3501538132962074,1.0,0.0,0.0,0.0,0.0,11.265479582507396,208.50098180888668,194.42080995204205,397.2019278130719,591.4967422966005,168.5068422117771,14,5,100.0,190.9859317102744
